entity_id,acronym,name,federal_unity,scope,category,slug
3304151,,Quissamã,RJ,municipal,municipality,temp
4121208,,Quitandinha,PR,municipal,municipality,temp
2311264,,Quiterianópolis,CE,municipal,municipality,temp
2611533,,Quixaba,PE,municipal,municipality,temp
2512606,,Quixabá,PB,municipal,municipality,temp
2925931,,Quixabeira,BA,municipal,municipality,temp
2311306,,Quixadá,CE,municipal,municipality,temp
2311355,,Quixelô,CE,municipal,municipality,temp
2311405,,Quixeramobim,CE,municipal,municipality,temp
2311504,,Quixeré,CE,municipal,municipality,temp
2410504,,Rafael Fernandes,RN,municipal,municipality,temp
2410603,,Rafael Godeiro,RN,municipal,municipality,temp
2925956,,Rafael Jambeiro,BA,municipal,municipality,temp
3542107,,Rafard,SP,municipal,municipality,temp
4121257,,Ramilândia,PR,municipal,municipality,temp
3542206,,Rancharia,SP,municipal,municipality,temp
4121307,,Rancho Alegre,PR,municipal,municipality,temp
4121356,,Rancho Alegre D'Oeste,PR,municipal,municipality,temp
4214300,,Rancho Queimado,SC,municipal,municipality,temp
2109452,,Raposa,MA,municipal,municipality,temp
3153905,,Raposos,MG,municipal,municipality,temp
3154002,,Raul Soares,MG,municipal,municipality,temp
4121406,,Realeza,PR,municipal,municipality,temp
4121505,,Rebouças,PR,municipal,municipality,temp
2611606,,Recife,PE,municipal,municipality,temp
3154101,,Recreio,MG,municipal,municipality,temp
1718501,,Recursolândia,TO,municipal,municipality,temp
2311603,,Redenção,CE,municipal,municipality,temp
1506138,,Redenção,PA,municipal,municipality,temp
3542305,,Redenção da Serra,SP,municipal,municipality,temp
2208700,,Redenção do Gurguéia,PI,municipal,municipality,temp
4315404,,Redentora,RS,municipal,municipality,temp
3154150,,Reduto,MG,municipal,municipality,temp
2208809,,Regeneração,PI,municipal,municipality,temp
3542404,,Regente Feijó,SP,municipal,municipality,temp
3542503,,Reginópolis,SP,municipal,municipality,temp
3542602,,Registro,SP,municipal,municipality,temp
4315453,,Relvado,RS,municipal,municipality,temp
2926004,,Remanso,BA,municipal,municipality,temp
2512705,,Remígio,PB,municipal,municipality,temp
4121604,,Renascença,PR,municipal,municipality,temp
2311702,,Reriutaba,CE,municipal,municipality,temp
3304201,,Resende,RJ,municipal,municipality,temp
3154200,,Resende Costa,MG,municipal,municipality,temp
4121703,,Reserva,PR,municipal,municipality,temp
5107156,,Reserva do Cabaçal,MT,municipal,municipality,temp
4121752,,Reserva do Iguaçu,PR,municipal,municipality,temp
3154309,,Resplendor,MG,municipal,municipality,temp
3154408,,Ressaquinha,MG,municipal,municipality,temp
3542701,,Restinga,SP,municipal,municipality,temp
4315503,,Restinga Sêca,RS,municipal,municipality,temp
2926103,,Retirolândia,BA,municipal,municipality,temp
2109502,,Riachão,MA,municipal,municipality,temp
2512747,,Riachão,PB,municipal,municipality,temp
2926202,,Riachão das Neves,BA,municipal,municipality,temp
2512754,,Riachão do Bacamarte,PB,municipal,municipality,temp
2805802,,Riachão do Dantas,SE,municipal,municipality,temp
2926301,,Riachão do Jacuípe,BA,municipal,municipality,temp
2512762,,Riachão do Poço,PB,municipal,municipality,temp
3154457,,Riachinho,MG,municipal,municipality,temp
1718550,,Riachinho,TO,municipal,municipality,temp
2410702,,Riacho da Cruz,RN,municipal,municipality,temp
2611705,,Riacho das Almas,PE,municipal,municipality,temp
2926400,,Riacho de Santana,BA,municipal,municipality,temp
2410801,,Riacho de Santana,RN,municipal,municipality,temp
2512788,,Riacho de Santo Antônio,PB,municipal,municipality,temp
2512804,,Riacho dos Cavalos,PB,municipal,municipality,temp
3154507,,Riacho dos Machados,MG,municipal,municipality,temp
2208858,,Riacho Frio,PI,municipal,municipality,temp
2410900,,Riachuelo,RN,municipal,municipality,temp
2805901,,Riachuelo,SE,municipal,municipality,temp
5218607,,Rialma,GO,municipal,municipality,temp
5218706,,Rianápolis,GO,municipal,municipality,temp
2109551,,Ribamar Fiquene,MA,municipal,municipality,temp
5007109,,Ribas do Rio Pardo,MS,municipal,municipality,temp
3542800,,Ribeira,SP,municipal,municipality,temp
2926509,,Ribeira do Amparo,BA,municipal,municipality,temp
2208874,,Ribeira do Piauí,PI,municipal,municipality,temp
2926608,,Ribeira do Pombal,BA,municipal,municipality,temp
2611804,,Ribeirão,PE,municipal,municipality,temp
3542909,,Ribeirão Bonito,SP,municipal,municipality,temp
3543006,,Ribeirão Branco,SP,municipal,municipality,temp
5107180,,Ribeirão Cascalheira,MT,municipal,municipality,temp
4121802,,Ribeirão Claro,PR,municipal,municipality,temp
3543105,,Ribeirão Corrente,SP,municipal,municipality,temp
3154606,,Ribeirão das Neves,MG,municipal,municipality,temp
2926657,,Ribeirão do Largo,BA,municipal,municipality,temp
4121901,,Ribeirão do Pinhal,PR,municipal,municipality,temp
3543204,,Ribeirão do Sul,SP,municipal,municipality,temp
3543238,,Ribeirão dos Índios,SP,municipal,municipality,temp
3543253,,Ribeirão Grande,SP,municipal,municipality,temp
3543303,,Ribeirão Pires,SP,municipal,municipality,temp
3543402,,Ribeirão Preto,SP,municipal,municipality,temp
3154705,,Ribeirão Vermelho,MG,municipal,municipality,temp
5107198,,Ribeirãozinho,MT,municipal,municipality,temp
2208908,,Ribeiro Gonçalves,PI,municipal,municipality,temp
2806008,,Ribeirópolis,SE,municipal,municipality,temp
3543600,,Rifaina,SP,municipal,municipality,temp
3543709,,Rincão,SP,municipal,municipality,temp
3543808,,Rinópolis,SP,municipal,municipality,temp
3154804,,Rio Acima,MG,municipal,municipality,temp
4122008,,Rio Azul,PR,municipal,municipality,temp
3204351,,Rio Bananal,ES,municipal,municipality,temp
4122107,,Rio Bom,PR,municipal,municipality,temp
3304300,,Rio Bonito,RJ,municipal,municipality,temp
4122156,,Rio Bonito do Iguaçu,PR,municipal,municipality,temp
1200401,,Rio Branco,AC,municipal,municipality,temp
5107206,,Rio Branco,MT,municipal,municipality,temp
4122172,,Rio Branco do Ivaí,PR,municipal,municipality,temp
4122206,,Rio Branco do Sul,PR,municipal,municipality,temp
5007208,,Rio Brilhante,MS,municipal,municipality,temp
3154903,,Rio Casca,MG,municipal,municipality,temp
3304409,,Rio Claro,RJ,municipal,municipality,temp
3543907,,Rio Claro,SP,municipal,municipality,temp
1100262,,Rio Crespo,RO,municipal,municipality,temp
1718659,,Rio da Conceição,TO,municipal,municipality,temp
4214409,,Rio das Antas,SC,municipal,municipality,temp
3304508,,Rio das Flores,RJ,municipal,municipality,temp
3304524,,Rio das Ostras,RJ,municipal,municipality,temp
3544004,,Rio das Pedras,SP,municipal,municipality,temp
2926707,,Rio de Contas,BA,municipal,municipality,temp
3304557,,Rio de Janeiro,RJ,municipal,municipality,temp
2926806,,Rio do Antônio,BA,municipal,municipality,temp
4214508,,Rio do Campo,SC,municipal,municipality,temp
2408953,,Rio do Fogo,RN,municipal,municipality,temp
4214607,,Rio do Oeste,SC,municipal,municipality,temp
2926905,,Rio do Pires,BA,municipal,municipality,temp
3155108,,Rio do Prado,MG,municipal,municipality,temp
4214805,,Rio do Sul,SC,municipal,municipality,temp
3155009,,Rio Doce,MG,municipal,municipality,temp
1718709,,Rio dos Bois,TO,municipal,municipality,temp
4214706,,Rio dos Cedros,SC,municipal,municipality,temp
4315552,,Rio dos Índios,RS,municipal,municipality,temp
3155207,,Rio Espera,MG,municipal,municipality,temp
2611903,,Rio Formoso,PE,municipal,municipality,temp
4214904,,Rio Fortuna,SC,municipal,municipality,temp
4315602,,Rio Grande,RS,municipal,municipality,temp
3544103,,Rio Grande da Serra,SP,municipal,municipality,temp
2209005,,Rio Grande do Piauí,PI,municipal,municipality,temp
2707701,,Rio Largo,AL,municipal,municipality,temp
3155306,,Rio Manso,MG,municipal,municipality,temp
1506161,,Rio Maria,PA,municipal,municipality,temp
4215000,,Rio Negrinho,SC,municipal,municipality,temp
5007307,,Rio Negro,MS,municipal,municipality,temp
4122305,,Rio Negro,PR,municipal,municipality,temp
3155405,,Rio Novo,MG,municipal,municipality,temp
3204401,,Rio Novo do Sul,ES,municipal,municipality,temp
3155504,,Rio Paranaíba,MG,municipal,municipality,temp
4315701,,Rio Pardo,RS,municipal,municipality,temp
3155603,,Rio Pardo de Minas,MG,municipal,municipality,temp
3155702,,Rio Piracicaba,MG,municipal,municipality,temp
3155801,,Rio Pomba,MG,municipal,municipality,temp
3155900,,Rio Preto,MG,municipal,municipality,temp
1303569,,Rio Preto da Eva,AM,municipal,municipality,temp
5218789,,Rio Quente,GO,municipal,municipality,temp
2927002,,Rio Real,BA,municipal,municipality,temp
4215059,,Rio Rufino,SC,municipal,municipality,temp
1718758,,Rio Sono,TO,municipal,municipality,temp
2512903,,Rio Tinto,PB,municipal,municipality,temp
5218805,,Rio Verde,GO,municipal,municipality,temp
5007406,,Rio Verde de Mato Grosso,MS,municipal,municipality,temp
3156007,,Rio Vermelho,MG,municipal,municipality,temp
3544202,,Riolândia,SP,municipal,municipality,temp
4315750,,Riozinho,RS,municipal,municipality,temp
4215075,,Riqueza,SC,municipal,municipality,temp
3156106,,Ritápolis,MG,municipal,municipality,temp
3543501,,Riversul,SP,municipal,municipality,temp
4315800,,Roca Sales,RS,municipal,municipality,temp
5007505,,Rochedo,MS,municipal,municipality,temp
3156205,,Rochedo de Minas,MG,municipal,municipality,temp
4215109,,Rodeio,SC,municipal,municipality,temp
4315909,,Rodeio Bonito,RS,municipal,municipality,temp
3156304,,Rodeiro,MG,municipal,municipality,temp
2927101,,Rodelas,BA,municipal,municipality,temp
2411007,,Rodolfo Fernandes,RN,municipal,municipality,temp
1200427,,Rodrigues Alves,AC,municipal,municipality,temp
4315958,,Rolador,RS,municipal,municipality,temp
4122404,,Rolândia,PR,municipal,municipality,temp
4316006,,Rolante,RS,municipal,municipality,temp
1100288,,Rolim de Moura,RO,municipal,municipality,temp
3156403,,Romaria,MG,municipal,municipality,temp
4215208,,Romelândia,SC,municipal,municipality,temp
4122503,,Roncador,PR,municipal,municipality,temp
4316105,,Ronda Alta,RS,municipal,municipality,temp
4316204,,Rondinha,RS,municipal,municipality,temp
5107578,,Rondolândia,MT,municipal,municipality,temp
4122602,,Rondon,PR,municipal,municipality,temp
1506187,,Rondon do Pará,PA,municipal,municipality,temp
5107602,,Rondonópolis,MT,municipal,municipality,temp
4316303,,Roque Gonzales,RS,municipal,municipality,temp
1400472,,Rorainópolis,RR,municipal,municipality,temp
3544251,,Rosana,SP,municipal,municipality,temp
2109601,,Rosário,MA,municipal,municipality,temp
3156452,,Rosário da Limeira,MG,municipal,municipality,temp
2806107,,Rosário do Catete,SE,municipal,municipality,temp
4122651,,Rosário do Ivaí,PR,municipal,municipality,temp
4316402,,Rosário do Sul,RS,municipal,municipality,temp
5107701,,Rosário Oeste,MT,municipal,municipality,temp
3544301,,Roseira,SP,municipal,municipality,temp
2707800,,Roteiro,AL,municipal,municipality,temp
3156502,,Rubelita,MG,municipal,municipality,temp
3544400,,Rubiácea,SP,municipal,municipality,temp
5218904,,Rubiataba,GO,municipal,municipality,temp
3156601,,Rubim,MG,municipal,municipality,temp
3544509,,Rubinéia,SP,municipal,municipality,temp
1506195,,Rurópolis,PA,municipal,municipality,temp
2311801,,Russas,CE,municipal,municipality,temp
2927200,,Ruy Barbosa,BA,municipal,municipality,temp
2411106,,Ruy Barbosa,RN,municipal,municipality,temp
3156700,,Sabará,MG,municipal,municipality,temp
4122701,,Sabáudia,PR,municipal,municipality,temp
3544608,,Sabino,SP,municipal,municipality,temp
3156809,,Sabinópolis,MG,municipal,municipality,temp
2311900,,Saboeiro,CE,municipal,municipality,temp
3156908,,Sacramento,MG,municipal,municipality,temp
4316428,,Sagrada Família,RS,municipal,municipality,temp
3544707,,Sagres,SP,municipal,municipality,temp
2612000,,Sairé,PE,municipal,municipality,temp
4316436,,Saldanha Marinho,RS,municipal,municipality,temp
3544806,,Sales,SP,municipal,municipality,temp
3544905,,Sales Oliveira,SP,municipal,municipality,temp
3545001,,Salesópolis,SP,municipal,municipality,temp
4215307,,Salete,SC,municipal,municipality,temp
2513000,,Salgadinho,PB,municipal,municipality,temp
2612109,,Salgadinho,PE,municipal,municipality,temp
2806206,,Salgado,SE,municipal,municipality,temp
2513109,,Salgado de São Félix,PB,municipal,municipality,temp
4122800,,Salgado Filho,PR,municipal,municipality,temp
2612208,,Salgueiro,PE,municipal,municipality,temp
3157005,,Salinas,MG,municipal,municipality,temp
2927309,,Salinas da Margarida,BA,municipal,municipality,temp
1506203,,Salinópolis,PA,municipal,municipality,temp
2311959,,Salitre,CE,municipal,municipality,temp
3545100,,Salmourão,SP,municipal,municipality,temp
2612307,,Saloá,PE,municipal,municipality,temp
4215356,,Saltinho,SC,municipal,municipality,temp
3545159,,Saltinho,SP,municipal,municipality,temp
3545209,,Salto,SP,municipal,municipality,temp
3157104,,Salto da Divisa,MG,municipal,municipality,temp
3545308,,Salto de Pirapora,SP,municipal,municipality,temp
5107750,,Salto do Céu,MT,municipal,municipality,temp
4122909,,Salto do Itararé,PR,municipal,municipality,temp
4316451,,Salto do Jacuí,RS,municipal,municipality,temp
4123006,,Salto do Lontra,PR,municipal,municipality,temp
3545407,,Salto Grande,SP,municipal,municipality,temp
4215406,,Salto Veloso,SC,municipal,municipality,temp
2927408,,Salvador,BA,municipal,municipality,temp
4316477,,Salvador das Missões,RS,municipal,municipality,temp
4316501,,Salvador do Sul,RS,municipal,municipality,temp
1506302,,Salvaterra,PA,municipal,municipality,temp
2109700,,Sambaíba,MA,municipal,municipality,temp
1718808,,Sampaio,TO,municipal,municipality,temp
4316600,,Sananduva,RS,municipal,municipality,temp
5219001,,Sanclerlândia,GO,municipal,municipality,temp
1718840,,Sandolândia,TO,municipal,municipality,temp
3545506,,Sandovalina,SP,municipal,municipality,temp
4215455,,Sangão,SC,municipal,municipality,temp
2612406,,Sanharó,PE,municipal,municipality,temp
4317103,,Sant'Ana do Livramento,RS,municipal,municipality,temp
3545605,,Santa Adélia,SP,municipal,municipality,temp
3545704,,Santa Albertina,SP,municipal,municipality,temp
4123105,,Santa Amélia,PR,municipal,municipality,temp
2927507,,Santa Bárbara,BA,municipal,municipality,temp
3157203,,Santa Bárbara,MG,municipal,municipality,temp
3545803,,Santa Bárbara d'Oeste,SP,municipal,municipality,temp
5219100,,Santa Bárbara de Goiás,GO,municipal,municipality,temp
3157252,,Santa Bárbara do Leste,MG,municipal,municipality,temp
3157278,,Santa Bárbara do Monte Verde,MG,municipal,municipality,temp
1506351,,Santa Bárbara do Pará,PA,municipal,municipality,temp
4316709,,Santa Bárbara do Sul,RS,municipal,municipality,temp
3157302,,Santa Bárbara do Tugúrio,MG,municipal,municipality,temp
3546009,,Santa Branca,SP,municipal,municipality,temp
2927606,,Santa Brígida,BA,municipal,municipality,temp
5107248,,Santa Carmem,MT,municipal,municipality,temp
2513158,,Santa Cecília,PB,municipal,municipality,temp
4215505,,Santa Cecília,SC,municipal,municipality,temp
4123204,,Santa Cecília do Pavão,PR,municipal,municipality,temp
4316733,,Santa Cecília do Sul,RS,municipal,municipality,temp
3546108,,Santa Clara d'Oeste,SP,municipal,municipality,temp
4316758,,Santa Clara do Sul,RS,municipal,municipality,temp
2513208,,Santa Cruz,PB,municipal,municipality,temp
2612455,,Santa Cruz,PE,municipal,municipality,temp
2411205,,Santa Cruz,RN,municipal,municipality,temp
2927705,,Santa Cruz Cabrália,BA,municipal,municipality,temp
2612471,,Santa Cruz da Baixa Verde,PE,municipal,municipality,temp
3546207,,Santa Cruz da Conceição,SP,municipal,municipality,temp
3546256,,Santa Cruz da Esperança,SP,municipal,municipality,temp
2927804,,Santa Cruz da Vitória,BA,municipal,municipality,temp
3546306,,Santa Cruz das Palmeiras,SP,municipal,municipality,temp
5219209,,Santa Cruz de Goiás,GO,municipal,municipality,temp
3157336,,Santa Cruz de Minas,MG,municipal,municipality,temp
4123303,,Santa Cruz de Monte Castelo,PR,municipal,municipality,temp
3157377,,Santa Cruz de Salinas,MG,municipal,municipality,temp
1506401,,Santa Cruz do Arari,PA,municipal,municipality,temp
2612505,,Santa Cruz do Capibaribe,PE,municipal,municipality,temp
3157401,,Santa Cruz do Escalvado,MG,municipal,municipality,temp
2209104,,Santa Cruz do Piauí,PI,municipal,municipality,temp
3546405,,Santa Cruz do Rio Pardo,SP,municipal,municipality,temp
4316808,,Santa Cruz do Sul,RS,municipal,municipality,temp
5107743,,Santa Cruz do Xingu,MT,municipal,municipality,temp
2209153,,Santa Cruz dos Milagres,PI,municipal,municipality,temp
3157500,,Santa Efigênia de Minas,MG,municipal,municipality,temp
3546504,,Santa Ernestina,SP,municipal,municipality,temp
4123402,,Santa Fé,PR,municipal,municipality,temp
5219258,,Santa Fé de Goiás,GO,municipal,municipality,temp
3157609,,Santa Fé de Minas,MG,municipal,municipality,temp
1718865,,Santa Fé do Araguaia,TO,municipal,municipality,temp
3546603,,Santa Fé do Sul,SP,municipal,municipality,temp
2612554,,Santa Filomena,PE,municipal,municipality,temp
2209203,,Santa Filomena,PI,municipal,municipality,temp
2109759,,Santa Filomena do Maranhão,MA,municipal,municipality,temp
3546702,,Santa Gertrudes,SP,municipal,municipality,temp
2109809,,Santa Helena,MA,municipal,municipality,temp
2513307,,Santa Helena,PB,municipal,municipality,temp
4123501,,Santa Helena,PR,municipal,municipality,temp
4215554,,Santa Helena,SC,municipal,municipality,temp
5219308,,Santa Helena de Goiás,GO,municipal,municipality,temp
3157658,,Santa Helena de Minas,MG,municipal,municipality,temp
2927903,,Santa Inês,BA,municipal,municipality,temp
2109908,,Santa Inês,MA,municipal,municipality,temp
2513356,,Santa Inês,PB,municipal,municipality,temp
4123600,,Santa Inês,PR,municipal,municipality,temp
5219357,,Santa Isabel,GO,municipal,municipality,temp
3546801,,Santa Isabel,SP,municipal,municipality,temp
4123709,,Santa Isabel do Ivaí,PR,municipal,municipality,temp
1303601,,Santa Isabel do Rio Negro,AM,municipal,municipality,temp
4123808,,Santa Izabel do Oeste,PR,municipal,municipality,temp
1506500,,Santa Izabel do Pará,PA,municipal,municipality,temp
3157708,,Santa Juliana,MG,municipal,municipality,temp
3204500,,Santa Leopoldina,ES,municipal,municipality,temp
4123824,,Santa Lúcia,PR,municipal,municipality,temp
3546900,,Santa Lúcia,SP,municipal,municipality,temp
2209302,,Santa Luz,PI,municipal,municipality,temp
2928059,,Santa Luzia,BA,municipal,municipality,temp
2110005,,Santa Luzia,MA,municipal,municipality,temp
3157807,,Santa Luzia,MG,municipal,municipality,temp
2513406,,Santa Luzia,PB,municipal,municipality,temp
1100296,,Santa Luzia D'Oeste,RO,municipal,municipality,temp
2806305,,Santa Luzia do Itanhy,SE,municipal,municipality,temp
2707909,,Santa Luzia do Norte,AL,municipal,municipality,temp
1506559,,Santa Luzia do Pará,PA,municipal,municipality,temp
2110039,,Santa Luzia do Paruá,MA,municipal,municipality,temp
3157906,,Santa Margarida,MG,municipal,municipality,temp
4316972,,Santa Margarida do Sul,RS,municipal,municipality,temp
2409332,,Santa Maria,RN,municipal,municipality,temp
4316907,,Santa Maria,RS,municipal,municipality,temp
2612604,,Santa Maria da Boa Vista,PE,municipal,municipality,temp
3547007,,Santa Maria da Serra,SP,municipal,municipality,temp
2928109,,Santa Maria da Vitória,BA,municipal,municipality,temp
1506583,,Santa Maria das Barreiras,PA,municipal,municipality,temp
3158003,,Santa Maria de Itabira,MG,municipal,municipality,temp
3204559,,Santa Maria de Jetibá,ES,municipal,municipality,temp
2612703,,Santa Maria do Cambucá,PE,municipal,municipality,temp
4316956,,Santa Maria do Herval,RS,municipal,municipality,temp
4123857,,Santa Maria do Oeste,PR,municipal,municipality,temp
1506609,,Santa Maria do Pará,PA,municipal,municipality,temp
3158102,,Santa Maria do Salto,MG,municipal,municipality,temp
3158201,,Santa Maria do Suaçuí,MG,municipal,municipality,temp
1718881,,Santa Maria do Tocantins,TO,municipal,municipality,temp
3304607,,Santa Maria Madalena,RJ,municipal,municipality,temp
4123907,,Santa Mariana,PR,municipal,municipality,temp
3547106,,Santa Mercedes,SP,municipal,municipality,temp
4123956,,Santa Mônica,PR,municipal,municipality,temp
2312205,,Santa Quitéria,CE,municipal,municipality,temp
2110104,,Santa Quitéria do Maranhão,MA,municipal,municipality,temp
2110203,,Santa Rita,MA,municipal,municipality,temp
2513703,,Santa Rita,PB,municipal,municipality,temp
3547403,,Santa Rita d'Oeste,SP,municipal,municipality,temp
3159209,,Santa Rita de Caldas,MG,municipal,municipality,temp
2928406,,Santa Rita de Cássia,BA,municipal,municipality,temp
3159407,,Santa Rita de Ibitipoca,MG,municipal,municipality,temp
3159308,,Santa Rita de Jacutinga,MG,municipal,municipality,temp
3159357,,Santa Rita de Minas,MG,municipal,municipality,temp
5219407,,Santa Rita do Araguaia,GO,municipal,municipality,temp
3159506,,Santa Rita do Itueto,MG,municipal,municipality,temp
5219456,,Santa Rita do Novo Destino,GO,municipal,municipality,temp
5007554,,Santa Rita do Pardo,MS,municipal,municipality,temp
3547502,,Santa Rita do Passa Quatro,SP,municipal,municipality,temp
3159605,,Santa Rita do Sapucaí,MG,municipal,municipality,temp
1718899,,Santa Rita do Tocantins,TO,municipal,municipality,temp
5107768,,Santa Rita do Trivelato,MT,municipal,municipality,temp
4317202,,Santa Rosa,RS,municipal,municipality,temp
3159704,,Santa Rosa da Serra,MG,municipal,municipality,temp
5219506,,Santa Rosa de Goiás,GO,municipal,municipality,temp
4215604,,Santa Rosa de Lima,SC,municipal,municipality,temp
2806503,,Santa Rosa de Lima,SE,municipal,municipality,temp
3547601,,Santa Rosa de Viterbo,SP,municipal,municipality,temp
2209377,,Santa Rosa do Piauí,PI,municipal,municipality,temp
1200435,,Santa Rosa do Purus,AC,municipal,municipality,temp
4215653,,Santa Rosa do Sul,SC,municipal,municipality,temp
1718907,,Santa Rosa do Tocantins,TO,municipal,municipality,temp
3547650,,Santa Salete,SP,municipal,municipality,temp
3204609,,Santa Teresa,ES,municipal,municipality,temp
2928505,,Santa Teresinha,BA,municipal,municipality,temp
2513802,,Santa Teresinha,PB,municipal,municipality,temp
4317251,,Santa Tereza,RS,municipal,municipality,temp
5219605,,Santa Tereza de Goiás,GO,municipal,municipality,temp
4124020,,Santa Tereza do Oeste,PR,municipal,municipality,temp
1719004,,Santa Tereza do Tocantins,TO,municipal,municipality,temp
5107776,,Santa Terezinha,MT,municipal,municipality,temp
2612802,,Santa Terezinha,PE,municipal,municipality,temp
4215679,,Santa Terezinha,SC,municipal,municipality,temp
5219704,,Santa Terezinha de Goiás,GO,municipal,municipality,temp
4124053,,Santa Terezinha de Itaipu,PR,municipal,municipality,temp
4215687,,Santa Terezinha do Progresso,SC,municipal,municipality,temp
1720002,,Santa Terezinha do Tocantins,TO,municipal,municipality,temp
3159803,,Santa Vitória,MG,municipal,municipality,temp
4317301,,Santa Vitória do Palmar,RS,municipal,municipality,temp
2928000,,Santaluz,BA,municipal,municipality,temp
1600600,,Santana,AP,municipal,municipality,temp
2928208,,Santana,BA,municipal,municipality,temp
4317004,,Santana da Boa Vista,RS,municipal,municipality,temp
3547205,,Santana da Ponte Pensa,SP,municipal,municipality,temp
3158300,,Santana da Vargem,MG,municipal,municipality,temp
3158409,,Santana de Cataguases,MG,municipal,municipality,temp
2513505,,Santana de Mangueira,PB,municipal,municipality,temp
3547304,,Santana de Parnaíba,SP,municipal,municipality,temp
3158508,,Santana de Pirapama,MG,municipal,municipality,temp
2312007,,Santana do Acaraú,CE,municipal,municipality,temp
1506708,,Santana do Araguaia,PA,municipal,municipality,temp
2312106,,Santana do Cariri,CE,municipal,municipality,temp
3158607,,Santana do Deserto,MG,municipal,municipality,temp
3158706,,Santana do Garambéu,MG,municipal,municipality,temp
2708006,,Santana do Ipanema,AL,municipal,municipality,temp
4124004,,Santana do Itararé,PR,municipal,municipality,temp
3158805,,Santana do Jacaré,MG,municipal,municipality,temp
3158904,,Santana do Manhuaçu,MG,municipal,municipality,temp
2110237,,Santana do Maranhão,MA,municipal,municipality,temp
2411403,,Santana do Matos,RN,municipal,municipality,temp
2708105,,Santana do Mundaú,AL,municipal,municipality,temp
3158953,,Santana do Paraíso,MG,municipal,municipality,temp
2209351,,Santana do Piauí,PI,municipal,municipality,temp
3159001,,Santana do Riacho,MG,municipal,municipality,temp
2806404,,Santana do São Francisco,SE,municipal,municipality,temp
2411429,,Santana do Seridó,RN,municipal,municipality,temp
2513604,,Santana dos Garrotes,PB,municipal,municipality,temp
3159100,,Santana dos Montes,MG,municipal,municipality,temp
2928307,,Santanópolis,BA,municipal,municipality,temp
1506807,,Santarém,PA,municipal,municipality,temp
1506906,,Santarém Novo,PA,municipal,municipality,temp
4317400,,Santiago,RS,municipal,municipality,temp
4215695,,Santiago do Sul,SC,municipal,municipality,temp
5107263,,Santo Afonso,MT,municipal,municipality,temp
2928604,,Santo Amaro,BA,municipal,municipality,temp
4215703,,Santo Amaro da Imperatriz,SC,municipal,municipality,temp
2806602,,Santo Amaro das Brotas,SE,municipal,municipality,temp
2110278,,Santo Amaro do Maranhão,MA,municipal,municipality,temp
3547700,,Santo Anastácio,SP,municipal,municipality,temp
2513851,,Santo André,PB,municipal,municipality,temp
3547809,,Santo André,SP,municipal,municipality,temp
4317509,,Santo Ângelo,RS,municipal,municipality,temp
2411502,,Santo Antônio,RN,municipal,municipality,temp
3547908,,Santo Antônio da Alegria,SP,municipal,municipality,temp
5219712,,Santo Antônio da Barra,GO,municipal,municipality,temp
4317608,,Santo Antônio da Patrulha,RS,municipal,municipality,temp
4124103,,Santo Antônio da Platina,PR,municipal,municipality,temp
4317707,,Santo Antônio das Missões,RS,municipal,municipality,temp
5219738,,Santo Antônio de Goiás,GO,municipal,municipality,temp
2928703,,Santo Antônio de Jesus,BA,municipal,municipality,temp
2209401,,Santo Antônio de Lisboa,PI,municipal,municipality,temp
3304706,,Santo Antônio de Pádua,RJ,municipal,municipality,temp
3548005,,Santo Antônio de Posse,SP,municipal,municipality,temp
3159902,,Santo Antônio do Amparo,MG,municipal,municipality,temp
3548054,,Santo Antônio do Aracanguá,SP,municipal,municipality,temp
3160009,,Santo Antônio do Aventureiro,MG,municipal,municipality,temp
4124202,,Santo Antônio do Caiuá,PR,municipal,municipality,temp
5219753,,Santo Antônio do Descoberto,GO,municipal,municipality,temp
3160108,,Santo Antônio do Grama,MG,municipal,municipality,temp
1303700,,Santo Antônio do Içá,AM,municipal,municipality,temp
3160207,,Santo Antônio do Itambé,MG,municipal,municipality,temp
3160306,,Santo Antônio do Jacinto,MG,municipal,municipality,temp
3548104,,Santo Antônio do Jardim,SP,municipal,municipality,temp
5107792,,Santo Antônio do Leste,MT,municipal,municipality,temp
5107800,,Santo Antônio do Leverger,MT,municipal,municipality,temp
3160405,,Santo Antônio do Monte,MG,municipal,municipality,temp
4317558,,Santo Antônio do Palma,RS,municipal,municipality,temp
4124301,,Santo Antônio do Paraíso,PR,municipal,municipality,temp
3548203,,Santo Antônio do Pinhal,SP,municipal,municipality,temp
4317756,,Santo Antônio do Planalto,RS,municipal,municipality,temp
3160454,,Santo Antônio do Retiro,MG,municipal,municipality,temp
3160504,,Santo Antônio do Rio Abaixo,MG,municipal,municipality,temp
4124400,,Santo Antônio do Sudoeste,PR,municipal,municipality,temp
1507003,,Santo Antônio do Tauá,PA,municipal,municipality,temp
2110302,,Santo Antônio dos Lopes,MA,municipal,municipality,temp
2209450,,Santo Antônio dos Milagres,PI,municipal,municipality,temp
4317806,,Santo Augusto,RS,municipal,municipality,temp
4317905,,Santo Cristo,RS,municipal,municipality,temp
2928802,,Santo Estêvão,BA,municipal,municipality,temp
3548302,,Santo Expedito,SP,municipal,municipality,temp
4317954,,Santo Expedito do Sul,RS,municipal,municipality,temp
3160603,,Santo Hipólito,MG,municipal,municipality,temp
4124509,,Santo Inácio,PR,municipal,municipality,temp
